Code,Glyph,Description,CharacterSet,is_unicode,CodeEscaped,ASCII
U+2587,▇,Lower seven eighths block,Table_Block_Elements,TRUE,\u2587,XunicodeX
U+2588,█,Full block,Table_Block_Elements,TRUE,\u2588,XunicodeX
U+2589,▉,Left seven eighths block,Table_Block_Elements,TRUE,\u2589,XunicodeX
U+258A,▊,Left three quarters block,Table_Block_Elements,TRUE,\u258A,XunicodeX
U+258B,▋,Left five eighths block,Table_Block_Elements,TRUE,\u258B,XunicodeX
U+258C,▌,Left half block,Table_Block_Elements,TRUE,\u258C,XunicodeX
U+258D,▍,Left three eighths block,Table_Block_Elements,TRUE,\u258D,XunicodeX
U+258E,▎,Left one quarter block,Table_Block_Elements,TRUE,\u258E,XunicodeX
U+258F,▏,Left one eighth block,Table_Block_Elements,TRUE,\u258F,XunicodeX
U+2590,▐,Right half block,Table_Block_Elements,TRUE,\u2590,XunicodeX
U+2591,░,Light shade,Table_Block_Elements,TRUE,\u2591,XunicodeX
U+2592,▒,Medium shade,Table_Block_Elements,TRUE,\u2592,XunicodeX
U+2593,▓,Dark shade,Table_Block_Elements,TRUE,\u2593,XunicodeX
U+2594,▔,Upper one eighth block,Table_Block_Elements,TRUE,\u2594,XunicodeX
U+2595,▕,Right one eighth block,Table_Block_Elements,TRUE,\u2595,XunicodeX
U+2596,▖,Quadrant lower left,Table_Block_Elements,TRUE,\u2596,XunicodeX
U+2597,▗,Quadrant lower right,Table_Block_Elements,TRUE,\u2597,XunicodeX
U+2598,▘,Quadrant upper left,Table_Block_Elements,TRUE,\u2598,XunicodeX
U+2599,▙,Quadrant upper left and lower left and lower right,Table_Block_Elements,TRUE,\u2599,XunicodeX
U+259A,▚,Quadrant upper left and lower right,Table_Block_Elements,TRUE,\u259A,XunicodeX
U+259B,▛,Quadrant upper left and upper right and lower left,Table_Block_Elements,TRUE,\u259B,XunicodeX
U+259C,▜,Quadrant upper left and upper right and lower right,Table_Block_Elements,TRUE,\u259C,XunicodeX
U+259D,▝,Quadrant upper right,Table_Block_Elements,TRUE,\u259D,XunicodeX
U+259E,▞,Quadrant upper right and lower left,Table_Block_Elements,TRUE,\u259E,XunicodeX
U+259F,▟,Quadrant upper right and lower left and lower right,Table_Block_Elements,TRUE,\u259F,XunicodeX
U+25A0,■,Black square,Table_Geometric_Shapes,TRUE,\u25A0,XunicodeX
U+25A1,□,White square,Table_Geometric_Shapes,TRUE,\u25A1,XunicodeX
U+25A2,▢,White square with rounded corners,Table_Geometric_Shapes,TRUE,\u25A2,XunicodeX
U+25A3,▣,White square containing small black square,Table_Geometric_Shapes,TRUE,\u25A3,XunicodeX
U+25A4,▤,Square with horizontal fill,Table_Geometric_Shapes,TRUE,\u25A4,XunicodeX
U+25A5,▥,Square with vertical fill,Table_Geometric_Shapes,TRUE,\u25A5,XunicodeX
U+25A6,▦,Square with orthogonal crosshatch fill,Table_Geometric_Shapes,TRUE,\u25A6,XunicodeX
U+25A7,▧,Square with upper left to lower right fill,Table_Geometric_Shapes,TRUE,\u25A7,XunicodeX
U+25A8,▨,Square with upper right to lower left fill,Table_Geometric_Shapes,TRUE,\u25A8,XunicodeX
U+25A9,▩,Square with diagonal crosshatch fill,Table_Geometric_Shapes,TRUE,\u25A9,XunicodeX
U+25AA,▪,Black small square,Table_Geometric_Shapes,TRUE,\u25AA,XunicodeX
U+25AB,▫,White small square,Table_Geometric_Shapes,TRUE,\u25AB,XunicodeX
U+25AC,▬,Black rectangle,Table_Geometric_Shapes,TRUE,\u25AC,XunicodeX
U+25AD,▭,White rectangle,Table_Geometric_Shapes,TRUE,\u25AD,XunicodeX
U+25AE,▮,Black vertical rectangle,Table_Geometric_Shapes,TRUE,\u25AE,XunicodeX
U+25AF,▯,White vertical rectangle,Table_Geometric_Shapes,TRUE,\u25AF,XunicodeX
U+25B0,▰,Black parallelogram,Table_Geometric_Shapes,TRUE,\u25B0,XunicodeX
U+25B1,▱,White parallelogram,Table_Geometric_Shapes,TRUE,\u25B1,XunicodeX
U+25B2,▲,Black up-pointing triangle,Table_Geometric_Shapes,TRUE,\u25B2,XunicodeX
U+25B3,△,White up-pointing triangle,Table_Geometric_Shapes,TRUE,\u25B3,XunicodeX
U+25B4,▴,Black up-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25B4,XunicodeX
U+25B5,▵,White up-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25B5,XunicodeX
U+25B6,▶,Black right-pointing triangle,Table_Geometric_Shapes,TRUE,\u25B6,XunicodeX
U+25B7,▷,White right-pointing triangle,Table_Geometric_Shapes,TRUE,\u25B7,XunicodeX
U+25B8,▸,Black right-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25B8,XunicodeX
U+25B9,▹,White right-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25B9,XunicodeX
U+25BA,►,Black right-pointing pointer,Table_Geometric_Shapes,TRUE,\u25BA,XunicodeX
U+25BB,▻,White right-pointing pointer,Table_Geometric_Shapes,TRUE,\u25BB,XunicodeX
U+25BC,▼,Black down-pointing triangle,Table_Geometric_Shapes,TRUE,\u25BC,XunicodeX
U+25BD,▽,White down-pointing triangle,Table_Geometric_Shapes,TRUE,\u25BD,XunicodeX
U+25BE,▾,Black down-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25BE,XunicodeX
U+25BF,▿,White down-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25BF,XunicodeX
U+25C0,◀,Black left-pointing triangle,Table_Geometric_Shapes,TRUE,\u25C0,XunicodeX
U+25C1,◁,White left-pointing triangle,Table_Geometric_Shapes,TRUE,\u25C1,XunicodeX
U+25C2,◂,Black left-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25C2,XunicodeX
U+25C3,◃,White left-pointing small triangle,Table_Geometric_Shapes,TRUE,\u25C3,XunicodeX
U+25C4,◄,Black left-pointing pointer,Table_Geometric_Shapes,TRUE,\u25C4,XunicodeX
U+25C5,◅,White left-pointing pointer,Table_Geometric_Shapes,TRUE,\u25C5,XunicodeX
U+25C6,◆,Black diamond,Table_Geometric_Shapes,TRUE,\u25C6,XunicodeX
U+25C7,◇,White diamond,Table_Geometric_Shapes,TRUE,\u25C7,XunicodeX
U+25C8,◈,White diamond containing small black diamond,Table_Geometric_Shapes,TRUE,\u25C8,XunicodeX
U+25C9,◉,Fisheye,Table_Geometric_Shapes,TRUE,\u25C9,XunicodeX
U+25CA,◊,Lozenge,Table_Geometric_Shapes,TRUE,\u25CA,XunicodeX
U+25CB,○,White circle,Table_Geometric_Shapes,TRUE,\u25CB,XunicodeX
U+25CC,◌,Dotted circle,Table_Geometric_Shapes,TRUE,\u25CC,XunicodeX
U+25CD,◍,Circle with vertical fill,Table_Geometric_Shapes,TRUE,\u25CD,XunicodeX
U+25CE,◎,Bullseye,Table_Geometric_Shapes,TRUE,\u25CE,XunicodeX
U+25CF,●,Black circle,Table_Geometric_Shapes,TRUE,\u25CF,XunicodeX
U+25D0,◐,Circle with left half black,Table_Geometric_Shapes,TRUE,\u25D0,XunicodeX
U+25D1,◑,Circle with right half black,Table_Geometric_Shapes,TRUE,\u25D1,XunicodeX
U+25D2,◒,Circle with lower half black,Table_Geometric_Shapes,TRUE,\u25D2,XunicodeX
U+25D3,◓,Circle with upper half black,Table_Geometric_Shapes,TRUE,\u25D3,XunicodeX
U+25D4,◔,Circle with upper right quadrant black,Table_Geometric_Shapes,TRUE,\u25D4,XunicodeX
U+25D5,◕,Circle with all but upper left quadrant black,Table_Geometric_Shapes,TRUE,\u25D5,XunicodeX
U+25D6,◖,Left half circle black,Table_Geometric_Shapes,TRUE,\u25D6,XunicodeX
U+25D7,◗,Right half black circle,Table_Geometric_Shapes,TRUE,\u25D7,XunicodeX
U+25D8,◘,Inverse bullet,Table_Geometric_Shapes,TRUE,\u25D8,XunicodeX
U+25D9,◙,Inverse white circle,Table_Geometric_Shapes,TRUE,\u25D9,XunicodeX
U+25DA,◚,Upper half inverse white circle,Table_Geometric_Shapes,TRUE,\u25DA,XunicodeX
U+25DB,◛,Lower half inverse white circle,Table_Geometric_Shapes,TRUE,\u25DB,XunicodeX
U+25DC,◜,Upper left quadrant circular arc,Table_Geometric_Shapes,TRUE,\u25DC,XunicodeX
U+25DD,◝,Upper right quadrant circular arc,Table_Geometric_Shapes,TRUE,\u25DD,XunicodeX
U+25DE,◞,Lower right quadrant circular arc,Table_Geometric_Shapes,TRUE,\u25DE,XunicodeX
U+25DF,◟,Lower left quadrant circular arc,Table_Geometric_Shapes,TRUE,\u25DF,XunicodeX
U+25E0,◠,Upper half circle,Table_Geometric_Shapes,TRUE,\u25E0,XunicodeX
U+25E1,◡,Lower half circle,Table_Geometric_Shapes,TRUE,\u25E1,XunicodeX
U+25E2,◢,Black lower right triangle,Table_Geometric_Shapes,TRUE,\u25E2,XunicodeX
U+25E3,◣,Black lower left triangle,Table_Geometric_Shapes,TRUE,\u25E3,XunicodeX
U+25E4,◤,Black upper left triangle,Table_Geometric_Shapes,TRUE,\u25E4,XunicodeX
U+25E5,◥,Black upper right triangle,Table_Geometric_Shapes,TRUE,\u25E5,XunicodeX
U+25E6,◦,White bullet,Table_Geometric_Shapes,TRUE,\u25E6,XunicodeX
U+25E7,◧,Square with left half black,Table_Geometric_Shapes,TRUE,\u25E7,XunicodeX
U+25E8,◨,Square with right half black,Table_Geometric_Shapes,TRUE,\u25E8,XunicodeX
U+25E9,◩,Square with upper left diagonal half black,Table_Geometric_Shapes,TRUE,\u25E9,XunicodeX
U+25EA,◪,Square with lower right diagonal half black,Table_Geometric_Shapes,TRUE,\u25EA,XunicodeX
U+25EB,◫,White square with vertical bisecting line,Table_Geometric_Shapes,TRUE,\u25EB,XunicodeX
U+25EC,◬,White up-pointing triangle with dot,Table_Geometric_Shapes,TRUE,\u25EC,XunicodeX
U+25ED,◭,Up-pointing triangle with left half black,Table_Geometric_Shapes,TRUE,\u25ED,XunicodeX
U+25EE,◮,Up-pointing triangle with right half black,Table_Geometric_Shapes,TRUE,\u25EE,XunicodeX
U+25EF,◯,Large circle,Table_Geometric_Shapes,TRUE,\u25EF,XunicodeX
U+25F0,◰,White square with upper left quadrant,Table_Geometric_Shapes,TRUE,\u25F0,XunicodeX
U+25F1,◱,White square with lower left quadrant,Table_Geometric_Shapes,TRUE,\u25F1,XunicodeX
U+25F2,◲,White square with lower right quadrant,Table_Geometric_Shapes,TRUE,\u25F2,XunicodeX
U+25F3,◳,White square with upper right quadrant,Table_Geometric_Shapes,TRUE,\u25F3,XunicodeX
U+25F4,◴,White circle with upper left quadrant,Table_Geometric_Shapes,TRUE,\u25F4,XunicodeX
U+25F5,◵,White circle with lower left quadrant,Table_Geometric_Shapes,TRUE,\u25F5,XunicodeX
U+25F6,◶,White circle with lower right quadrant,Table_Geometric_Shapes,TRUE,\u25F6,XunicodeX
U+25F7,◷,White circle with upper right quadrant,Table_Geometric_Shapes,TRUE,\u25F7,XunicodeX
U+25F8,◸,Upper left triangle,Table_Geometric_Shapes,TRUE,\u25F8,XunicodeX
U+25F9,◹,Upper right triangle,Table_Geometric_Shapes,TRUE,\u25F9,XunicodeX
U+25FA,◺,Lower-left triangle,Table_Geometric_Shapes,TRUE,\u25FA,XunicodeX
U+25FB,◻,White medium square,Table_Geometric_Shapes,TRUE,\u25FB,XunicodeX
U+25FC,◼,Black medium square,Table_Geometric_Shapes,TRUE,\u25FC,XunicodeX
U+25FD,◽,White medium small square,Table_Geometric_Shapes,TRUE,\u25FD,XunicodeX
U+25FE,◾,Black medium small square,Table_Geometric_Shapes,TRUE,\u25FE,XunicodeX
U+25FF,◿,Lower right triangle,Table_Geometric_Shapes,TRUE,\u25FF,XunicodeX
